station_name,address,lat,lon,total_bike,available_bike,location,nowdate
녹십초요양병원앞,서울특별시 동작구 시흥대로 634 동작구 신대방동 699,37.488361,126.906227,10,1,서울,201804261939
장승배기역 5번출구,서울특별시 동작구 상도로 지하 188 동작구 노량진동 311-4,37.505852,126.939362,30,9,서울,201804261939
신대방삼거리역 6번출구쪽,서울특별시 동작구 상도로 지하 76 동작구 상도동 329-2,37.499855,126.929565,10,8,서울,201804261939
신대방삼거리역 3번출구쪽,서울특별시 동작구 상도로 지하 76 동작구 대방동 406-10,37.499645,126.927094,10,12,서울,201804261939
국민일보 앞,서울특별시 영등포구 여의공원로 101 101,37.528816,126.924530,15,2,서울,201804261939
장승배기역2번출구뒷편쪽,서울특별시 동작구 상도로 지하 188 동작구 상도동 26-20,37.504498,126.938988,10,5,서울,201804261939
상도역 1번출구,서울특별시 동작구 상도로 지하 272 동작구 상도1동 776,37.502178,126.948204,10,0,서울,201804261939
흑석역 1번출구,서울특별시 동작구 현충로 지하 90 동작구 흑석동 2-28,37.509380,126.963615,15,2,서울,201804261939
흑석역 4번출구,서울특별시 동작구 현충로 지하 90 동작구 현충로 104,37.509056,126.963249,10,1,서울,201804261939
중앙대학교 정문,서울특별시 동작구 흑석로 47 동작구 흑석동 221-1,37.506771,126.958305,15,0,서울,201804261939
남성역 2번출구 뒷편,서울특별시 동작구 사당로 지하 218 동작구 사당동 712-8,37.484470,126.971428,10,23,서울,201804261939
국회의사당역 3번출구 옆,서울특별시 영등포구 국회대로 지하758 758,37.528057,126.918701,15,0,서울,201804261939
이수역 11번출구쪽,서울특별시 동작구 사당로 지하 310 동작구 사당동 144-4,37.485508,126.981621,10,3,서울,201804261939
사당동 아르테스 웨딩앞,서울특별시 동작구 동작대로 지하 3 동작구 사당동 1112,37.481491,126.981583,10,9,서울,201804261939
사당역 7번출구쪽,서울특별시 동작구 동작대로 지하 3 동작구 사당동 1129,37.476891,126.980576,20,16,서울,201804261939
정금마을 마을버스정류장,서울특별시 서초구 동작대로 198 동작구 동작동 66-29,37.494705,126.982391,20,15,서울,201804261939
동작역 5번출구 동작주차공원,서울특별시 동작구 현충로 지하 220 동작구 동작동 326,37.503189,126.977150,20,10,서울,201804261939
동작역 7번출구,서울특별시 동작구 현충로 지하 220 동작구 동작동 203-5,37.503181,126.976089,10,10,서울,201804261939
국회의사당역 5번출구 옆,서울특별시 영등포구 의사당대로 8 8,37.528164,126.917023,13,1,서울,201804261939
비계 버스정류소,서울특별시 동작구 현충로 151 동작구 흑석동 28-3,37.506359,126.969078,10,0,서울,201804261939
사당중학교 버스정류소,서울특별시 동작구 사당로 169 동작구 사당동 211-2,37.486835,126.968048,10,1,서울,201804261939
삼일초등학교 인근,서울특별시 동작구 사당로23나길 27 사당동 708-566,37.488453,126.974213,10,0,서울,201804261939
산업은행 앞,서울특별시 영등포구 의사당대로 97 97,37.526264,126.920509,20,2,서울,201804261939
노량진역 5번출구,서울특별시 동작구 노량진로 지하 130 노량진동 60-11,37.513248,126.939972,10,7,서울,201804261939
삼익아파트,서울특별시 동작구 만양로 84 노량진동 118-14,37.510548,126.944847,10,3,서울,201804261939
동작구민 체육센터,서울특별시 동작구 여의대방로16길 53 신대방동 460-37,37.494499,126.916527,10,3,서울,201804261939
상도 아이파크 아파트,서울특별시 동작구 장승배기로 26 상도동 201-38,37.500881,126.941750,10,6,서울,201804261939
노량진동 맥도널드앞,서울특별시 동작구 노량진동 113-7  노량진동 맥도널드앞,37.513523,126.943527,10,9,서울,201804261939
보라매공원 정문,서울특별시 동작구 신대방동 395  보라매공원 정문,37.497078,126.917793,10,0,서울,201804261939
KBS 앞,서울특별시 영등포구 여의공원로 13 13,37.524666,126.918022,20,6,서울,201804261939
남성역3번출구 뒤,서울특별시 동작구 사당동 1131  남성역3번출구 뒤,37.484631,126.971550,10,9,서울,201804261939
사당새마을금고,서울특별시 사당동 211-2  사당새마을금고,37.486652,126.967842,10,1,서울,201804261939
대방역 4번출구,서울특별시 영등포구 여의대방로 300 대방역 4번출구,37.512901,126.926613,15,4,서울,201804261939
흑석한강푸르지오 106동앞,서울특별시 동작구 흑석한강로 27 흑석한강푸르지오 106동앞,37.505356,126.966179,10,5,서울,201804261939
서울시여성가족재단,서울특별시 동작구 여의대방로54길 18 서울여성가족재단,37.511990,126.927086,15,9,서울,201804261939
여의나루역 1번출구 앞,서울특별시 영등포구 여의동로 지하343 여의나루역 1번출구 앞,37.526989,126.932098,40,24,서울,201804261939
유진투자증권빌딩 앞,서울특별시 영등포구 국제금융로 24 24-3,37.524612,126.927834,12,0,서울,201804261939
IFC몰,서울특별시 영등포구 국제금융로 10 IFC몰앞,37.526066,126.925537,12,0,서울,201804261939
봉림교 교통섬,서울특별시 관악구 관천로 52 관악구 신림동 1433-150,37.484230,126.926392,20,16,서울,201804261939
신림동 우방아파트,서울특별시 관악구 관천로27길 2 신사동 우방아파트,37.489178,126.919273,10,6,서울,201804261939
사당역 5번출구,서울특별시 동작구 남부순환로 지하 2089 관악구 남현동 1060-12,37.476089,126.981331,13,14,서울,201804261939
미성동 신림체육센터,서울특별시 관악구 난곡로 295 관악구 신림동 1475-64,37.480251,126.914604,12,2,서울,201804261939
난곡 새마을금고,서울특별시 관악구 난곡로 210 관악구 신림동 614-25,37.473728,126.918404,12,5,서울,201804261939
도림천 신화교,서울특별시 관악구 신림로 40 관악구 신림동 808-133,37.475471,126.936455,25,7,서울,201804261939
은천치안센터,서울특별시 관악구 봉천로 375 관악구 봉천동 975-18,37.483341,126.943199,20,3,서울,201804261939
은천로입구 가로공원,서울특별시 양천구 가로공원로 지하 133 관악구 봉천동 962,37.486225,126.935829,15,9,서울,201804261939
여의도역 4번출구 옆,서울특별시 영등포구 국회대로68길 7 26,37.522228,126.924637,13,2,서울,201804261939
조원동 미성아파트,서울특별시 관악구 시흥대로 560 조원동 미성아파트,37.483192,126.902031,9,0,서울,201804261939
서울대입구역 1번출구,서울특별시 관악구 남부순환로 1830 서울대입구역1번출구,37.480869,126.953316,10,6,서울,201804261939
서울대입구역 마에스트로,서울특별시 관악구 남부순환로 지하 1822 관악구 봉천동 979-2,37.481339,126.950645,15,5,서울,201804261939
관악동작견인차량보관소,서울특별시 관악구 신사로 7 동작관악견인차량보관소,37.484661,126.903900,10,0,서울,201804261939
관악농협농산물백화점,서울특별시 관악구 남부순환로 1369 관악구 신림동 1674-8,37.479916,126.902840,15,3,서울,201804261939
에이스에이존빌딩,서울특별시 관악구 남부순환로 지하 1822 관악구 봉천동 979-2,37.481705,126.950829,9,1,서울,201804261939
중앙동 동진빌딩,서울특별시 관악구 관악로 217 동진빌딩 앞,37.484257,126.954697,10,0,서울,201804261939
여의도역 1번출구 옆,서울특별시 영등포구 의사당대로 88 27-1,37.521362,126.923462,35,12,서울,201804261939
낙성대로 입구,서울특별시 관악구 남부순환로 1889 관악구 봉천동 1693-38,37.478058,126.960495,20,2,서울,201804261939
보성운수차고지 맞은편,서울특별시 관악구 난곡로 99 관악구 신림동 666-30,37.464886,126.919479,10,3,서울,201804261939
관악구청교차로,서울특별시 관악구 관악로 153 관악구 봉천동 979-3,37.479164,126.952583,12,3,서울,201804261939
낙성대 과학전시관,서울특별시 관악구 낙성대로 101 관악구 봉천동 244-1,37.469055,126.958145,10,0,서울,201804261939
KT앞,서울특별시 영등포구 여의대로 38 27,37.521908,126.918953,15,0,서울,201804261939
영어마을 관악캠프,서울특별시 관악구 낙성대로 70 관악구 봉천동 274-4,37.471970,126.958763,15,1,서울,201804261939
신림역 5번출구,서울특별시 관악구 남부순환로 지하 1614 관악구 신림동 1467-10,37.484409,126.928909,11,2,서울,201804261939
신림역 8번출구,서울특별시 관악구 신림로 340 신림역 7번출구,37.484577,126.929916,10,5,서울,201804261939
KT&G; 관악지점,서울특별시 관악구 남부순환로 1675 관악구 봉천동 979-9,37.484901,126.936531,10,3,서울,201804261939
서울신성초등학교,서울특별시 관악구 신림로 114 서울신성초등학교,37.471165,126.937019,10,14,서울,201804261939
금융감독원 앞,서울특별시 영등포구 여의대로 38 금융감독원 앞,37.523022,126.920837,20,0,서울,201804261939
신림1교 교차로,서울특별시 관악구 신림로 270 관악구 신림동 808-263,37.478428,126.931862,12,5,서울,201804261939
미림여고입구 교차로,서울특별시 관악구 신림로 137 관악구 신림동 289-3,37.472294,126.933411,12,11,서울,201804261939
서울산업정보학교,서울특별시 관악구 신림로 67 관악구 신림동 226-2,37.470695,126.942200,10,1,서울,201804261939
난우길입구,서울특별시 관악구 문성로 115 관악구 신림동 산 197-60,37.477776,126.916756,15,5,서울,201804261939
은천초등학교 육교,서울특별시 관악구 은천로 69 관악구 봉천동 982-2,37.486359,126.942924,12,2,서울,201804261939
낙성대역 3번출구 뒤,서울특별시 관악구 남부순환로 지하 1928 봉천동 1693-39,37.477028,126.963394,10,0,서울,201804261939
여의도고교 앞,서울특별시 영등포구 국제금융로7길 37 여의도고등학교 앞,37.524837,126.934906,10,3,서울,201804261939
서울남부초등학교 옆,서울특별시 관악구 남부순환로163가길 20 신림동 483-14,37.485142,126.920563,10,4,서울,201804261939
농협 관악문성지점,서울특별시 금천구 남부순환로 1428 관악농협 문성지점,37.480721,126.909325,12,6,서울,201804261939
난곡 사거리,서울특별시 관악구 난곡로 317 신림동 538,37.481800,126.915237,10,3,서울,201804261939
인헌초교,서울특별시 관악구 봉천동 244-1  인헌초교,37.475090,126.959229,10,0,서울,201804261939
삼부아파트1동 앞,서울특별시 영등포구 국제금융로7길 27 삼부아파트 1동 앞,37.523491,126.932899,10,0,서울,201804261939
관악구 보건소,서울특별시 관악로 145 관악구 보건소,37.478855,126.951591,15,2,서울,201804261939
관악우체국,서울특별시 관악구 남부순환로 1641 관악우체국,37.484768,126.932877,8,7,서울,201804261939
JK장평타워,서울특별시 관악구 남부순환로 1943 JK장평타워,37.476482,126.965363,10,1,서울,201804261939
낙성대역 1번출구,서울특별시 관악구 남부순환로 1944 낙성대역 1번출구,37.476295,126.964958,12,0,서울,201804261939
봉천역 2번출구,서울특별시 관악구 남부순환로 1728 봉천역 2번출구,37.482189,126.942131,7,0,서울,201804261939
NH농협은행 앞,서울특별시 영등포구 국제금융로8길 2 NH농협은행 앞,37.522079,126.930367,10,3,서울,201804261939
조원동서울본병원,서울특별시 관악구 남부순환로 1451 조원동서울본병원,37.481529,126.912033,10,6,서울,201804261939
서울대입구역 5번출구,서울특별시 관악구 남부순환로 1817 서울대입구역 5번출구,37.481548,126.952003,17,1,서울,201804261939
나들목공원,서울특별시 관악구 신림로 41 나들목공원,37.469406,126.944511,20,0,서울,201804261939
당곡사거리,서울특별시 관악구 보라매로 3 당곡사거리,37.489750,126.927467,10,3,서울,201804261939
삼성디지털프라자관악점,서울특별시 관악구 신림로 386 삼성디지털프라자관악점,37.488564,126.928482,10,3,서울,201804261939
신림동걷고싶은문화의거리입구,서울특별시 관악구 신림로 369 신림동걷고싶은문화의거리입구,37.487301,126.928703,10,6,서울,201804261939
보라매공원 보도육교,서울특별시 관악구 신사로 132 보라매공원 보도육교,37.488991,126.916382,15,12,서울,201804261939
증권거래소 앞,서울특별시 영등포구 여의나루로 76 증권거래소 앞,37.523277,126.929237,20,0,서울,201804261939
롯데캐슬엠파이어 옆,서울특별시 영등포구 의사당대로 127 롯데캐슬엠파이어 옆,37.520695,126.925835,12,2,서울,201804261939
미성아파트 A동 앞,서울특별시 영등포구 의사당대로 110 미성아파트 A동 앞,37.519363,126.926048,30,1,서울,201804261939
본마을 정류소 앞,서울특별시 서초구 본마을2길 2 서초구 신원동 485-13,37.453281,127.051483,20,15,서울,201804261939
청계산입구역 1번출구,서울특별시 서초구 청계산로 지하 179 서초구 신원동 276-1,37.448936,127.054375,20,7,서울,201804261939
청계산입구역 2번출구,서울특별시 서초구 청계산로 지하 179 서초구 신원동 270-6,37.447659,127.055016,20,8,서울,201804261939
내곡3단지 어린이공원 앞,서울특별시 서초구 청계산로9길 76 서초구 신원동 411-69,37.453751,127.059380,15,5,서울,201804261939
언남초등학교 앞,서울특별시 서초구 헌릉로8길 42 서초구 내곡동 123-1,37.454399,127.062309,20,11,서울,201804261939
